ts	current	anon	file	pgmajfault	io_read_bytes	events_high	events_oom
16:28:04	3423719424	2980777984	238039040	6740	32759808	0	0
16:28:09	3423768576	2980777984	238039040	6740	32759808	0	0
16:28:14	3423784960	2980777984	238235648	6788	32956416	0	0
16:28:19	3423903744	2980777984	238235648	6788	32956416	0	0
16:28:24	3423637504	2980777984	238235648	6788	32956416	0	0
16:28:29	3424645120	2980102144	238235648	6788	33120256	0	0
16:28:34	3424608256	2980777984	238399488	6828	33120256	0	0
16:28:39	3424124928	2980777984	238399488	6828	33120256	0	0
16:28:44	3424088064	2980777984	238399488	6828	33120256	0	0
16:28:49	3425439744	2980777984	238735360	6910	33456128	0	0
16:28:54	3425095680	2980798464	238735360	6910	33456128	0	0
16:28:59	3425538048	2980798464	238735360	6910	33456128	0	0
16:29:04	3425538048	2980798464	238735360	6910	33456128	0	0
16:29:09	3425144832	2980798464	238960640	6965	33681408	0	0
16:29:14	3425181696	2980798464	238960640	6965	33681408	0	0
16:29:19	3425206272	2980798464	238960640	6965	33681408	0	0
16:29:24	3425673216	2980818944	238960640	6965	33878016	0	0
16:29:29	3425775616	2980818944	239157248	7013	33878016	0	0
16:29:34	3425443840	2980818944	239157248	7013	33878016	0	0
16:29:39	3425644544	2980818944	239157248	7013	33878016	0	0
16:29:44	3426660352	2980818944	239325184	7054	34045952	0	0
16:29:49	3426340864	2980818944	239325184	7054	34045952	0	0
16:29:54	3425566720	2980818944	239325184	7054	34045952	0	0
16:29:59	3426189312	2980843520	239325184	7054	34045952	0	0
16:30:04	3425337344	2980843520	239423488	7078	34144256	0	0
16:30:09	3425050624	2980843520	239423488	7078	34144256	0	0
16:30:14	3425685504	2980843520	239423488	7078	34144256	0	0
16:30:19	3426390016	2980843520	239423488	7078	34275328	0	0
16:30:24	3426635776	2980843520	239554560	7110	34275328	0	0
16:30:29	3426279424	2980843520	239554560	7110	34275328	0	0
16:30:34	3426201600	2980843520	239554560	7110	34275328	0	0
16:30:39	3426779136	2980843520	239874048	7188	34594816	0	0
16:30:45	3426148352	2980843520	239874048	7188	34594816	0	0
16:30:50	3425988608	2980843520	239874048	7188	34594816	0	0
16:30:55	3426189312	2980843520	239874048	7188	34594816	0	0
16:31:00	3426045952	2980843520	240287744	7237	35008512	0	0
16:31:05	3425771520	2980843520	240287744	7237	35008512	0	0
16:31:10	3425771520	2980843520	240287744	7237	35008512	0	0
16:31:15	3426271232	2980843520	240287744	7237	35008512	0	0
16:31:20	3426238464	2980843520	240287744	7237	35008512	0	0
16:31:25	3425841152	2980843520	240287744	7237	35008512	0	0
16:31:30	3426181120	2980843520	240287744	7237	35008512	0	0
16:31:35	3426496512	2980843520	240320512	7245	35041280	0	0
16:31:40	3426525184	2980843520	240320512	7245	35041280	0	0
16:31:45	3426373632	2980843520	240320512	7245	35041280	0	0
16:31:50	3425853440	2980843520	240320512	7245	35041280	0	0
16:31:55	3427266560	2980843520	240488448	7286	35209216	0	0
16:32:00	3426828288	2980843520	240488448	7286	35209216	0	0
16:32:05	3426512896	2980843520	240488448	7286	35209216	0	0
16:32:10	3425722368	2980843520	240488448	7286	35209216	0	0
16:32:15	3426660352	2980843520	240488448	7286	35209216	0	0
16:32:20	3426635776	2980843520	240488448	7286	35209216	0	0
16:32:25	3425873920	2980843520	240488448	7286	35209216	0	0
16:32:30	3427385344	2980843520	240660480	7328	35381248	0	0
16:32:35	3427422208	2980843520	240660480	7328	35381248	0	0
16:32:40	3427483648	2980843520	240660480	7328	35381248	0	0
16:32:45	3427528704	2980843520	240660480	7328	35381248	0	0
16:32:50	3427627008	2980843520	240795648	7361	35516416	0	0
16:32:55	3427627008	2980843520	240795648	7361	35516416	0	0
16:33:00	3426828288	2980843520	240795648	7361	35516416	0	0
16:33:05	3426353152	2980843520	240795648	7361	35516416	0	0
16:33:10	3427225600	2980843520	240893952	7385	35614720	0	0
16:33:15	3426914304	2980843520	240893952	7385	35614720	0	0
16:33:20	3426893824	2980843520	240893952	7385	35614720	0	0
16:33:25	3428028416	2980843520	240926720	7393	35647488	0	0
16:33:30	3427422208	2980843520	240926720	7393	35647488	0	0
16:33:35	3427655680	2980843520	240926720	7393	35647488	0	0
16:33:40	3427233792	2980843520	240926720	7393	35647488	0	0
16:33:45	3427336192	2980843520	240926720	7393	35647488	0	0
16:33:50	3427586048	2980843520	240926720	7393	35647488	0	0
16:33:55	3427504128	2980843520	240926720	7393	35647488	0	0
16:34:00	3427811328	2980843520	240926720	7393	35647488	0	0
16:34:05	3427942400	2980843520	240992256	7409	35713024	0	0
16:34:10	3427770368	2980843520	240992256	7409	35713024	0	0
16:34:15	3427332096	2980843520	240992256	7409	35713024	0	0
16:34:20	3427401728	2980843520	240992256	7409	35713024	0	0
16:34:25	3426975744	2980843520	240992256	7409	35713024	0	0
16:34:30	3426893824	2980843520	240992256	7409	35713024	0	0
16:34:35	3426365440	2980843520	240992256	7409	35713024	0	0
16:34:40	3427753984	2980843520	241090560	7433	35811328	0	0
16:34:45	3427569664	2980843520	241090560	7433	35811328	0	0
16:34:50	3427352576	2980843520	241090560	7433	35811328	0	0
16:34:56	3426734080	2980843520	241090560	7433	35811328	0	0
16:35:01	3427401728	2980843520	241192960	7458	35913728	0	0
16:35:06	3426983936	2980843520	241192960	7458	35913728	0	0
16:35:11	3426742272	2980843520	241192960	7458	35913728	0	0
16:35:16	3426631680	2980843520	241287168	7481	36007936	0	0
16:35:21	3426631680	2980843520	241287168	7481	36007936	0	0
16:35:26	3426041856	2980843520	241287168	7481	36007936	0	0
16:35:31	3425542144	2980843520	241287168	7481	36007936	0	0
16:35:36	3428265984	2980843520	241483776	7529	36204544	0	0
16:35:41	3427459072	2980843520	241483776	7529	36204544	0	0
16:35:46	3427684352	2980843520	241483776	7529	36204544	0	0
16:35:51	3427946496	2980843520	241483776	7529	36204544	0	0
16:35:56	3429064704	2980843520	241623040	7563	36343808	0	0
16:36:01	3428491264	2980843520	241623040	7563	36343808	0	0
16:36:06	3428306944	2980843520	241623040	7563	36343808	0	0
16:36:11	3429273600	2980843520	241623040	7563	36646912	0	0
16:36:16	3428290560	2980843520	241926144	7637	36646912	0	0
16:36:21	3428282368	2980843520	241926144	7637	36646912	0	0
16:36:26	3428511744	2980843520	241926144	7637	36646912	0	0
16:36:31	3429314560	2980843520	242253824	7717	36974592	0	0
16:36:36	3428732928	2980843520	242253824	7717	36974592	0	0
16:36:41	3429036032	2980843520	242253824	7717	36974592	0	0
16:36:46	3428638720	2980843520	242253824	7717	36974592	0	0
16:36:51	3429482496	2980843520	242515968	7781	37236736	0	0
16:36:56	3429482496	2980843520	242515968	7781	37236736	0	0
16:37:01	3428884480	2980843520	242515968	7781	37236736	0	0
16:37:06	3428417536	2980843520	242515968	7781	37236736	0	0
16:37:11	3428835328	2980843520	242675712	7820	37396480	0	0
16:37:16	3428999168	2980843520	242675712	7820	37396480	0	0
16:37:21	3429216256	2980843520	242675712	7820	37396480	0	0
16:37:26	3430047744	2980843520	242675712	7820	37494784	0	0
16:37:31	3429675008	2980843520	242774016	7844	37494784	0	0
16:37:36	3429412864	2980843520	242774016	7844	37494784	0	0
16:37:41	3429007360	2980843520	242774016	7844	37494784	0	0
16:37:46	3430146048	2980843520	242774016	7844	37494784	0	0
16:37:51	3429892096	2980843520	242774016	7844	37494784	0	0
16:37:56	3429892096	2980843520	242774016	7844	37494784	0	0
16:38:01	3429601280	2980843520	242774016	7844	37494784	0	0
16:38:06	3429650432	2980843520	242774016	7844	37494784	0	0
16:38:11	3429638144	2980843520	242774016	7844	37494784	0	0
16:38:16	3429515264	2980843520	242774016	7844	37494784	0	0
16:38:21	3430346752	2980843520	242774016	7844	37625856	0	0
16:38:26	3430346752	2980843520	242905088	7876	37625856	0	0
16:38:31	3430535168	2980843520	242905088	7876	37625856	0	0
16:38:36	3430490112	2980843520	242905088	7876	37625856	0	0
16:38:41	3430805504	2980843520	243175424	7942	37896192	0	0
16:38:46	3429797888	2980843520	243175424	7942	37896192	0	0
16:38:51	3430051840	2980843520	243175424	7942	37896192	0	0
16:38:57	3429867520	2980843520	243175424	7942	37896192	0	0
16:39:02	3431358464	2980843520	243372032	7990	38092800	0	0
16:39:07	3431137280	2980843520	243372032	7990	38092800	0	0
16:39:12	3431112704	2980843520	243372032	7990	38092800	0	0
16:39:17	3430776832	2980843520	243372032	7990	38297600	0	0
16:39:22	3430309888	2980843520	243576832	8040	38297600	0	0
16:39:27	3430223872	2980843520	243576832	8040	38297600	0	0
16:39:32	3429670912	2980843520	243576832	8040	38297600	0	0
16:39:37	3429617664	2980843520	243609600	8048	38330368	0	0
16:39:42	3429556224	2980843520	243609600	8048	38330368	0	0
16:39:47	3429638144	2980843520	243609600	8048	38330368	0	0
16:39:52	3429294080	2980843520	243609600	8048	38330368	0	0
16:39:57	3429699584	2980843520	243609600	8048	38330368	0	0
16:40:02	3429801984	2980843520	243609600	8048	38330368	0	0
16:40:07	3429724160	2980843520	243609600	8048	38330368	0	0
16:40:12	3429289984	2980843520	243609600	8048	38330368	0	0
16:40:17	3430203392	2980843520	243814400	8098	38535168	0	0
16:40:22	3429978112	2980843520	243814400	8098	38535168	0	0
16:40:27	3429654528	2980843520	243814400	8098	38535168	0	0
16:40:32	3431178240	2980843520	243945472	8130	38666240	0	0
16:40:37	3430961152	2980843520	243945472	8130	38666240	0	0
16:40:42	3429171200	2980843520	243945472	8130	38666240	0	0
16:40:47	3429470208	2980843520	243945472	8130	38666240	0	0
16:40:52	3429462016	2980843520	244109312	8170	38830080	0	0
16:40:57	3429134336	2980843520	244109312	8170	38830080	0	0
16:41:02	3429040128	2980843520	244109312	8170	38830080	0	0
16:41:07	3429662720	2980843520	244109312	8170	38895616	0	0
16:41:12	3429597184	2980843520	244174848	8186	38895616	0	0
16:41:17	3429617664	2980843520	244174848	8186	38895616	0	0
16:41:22	3429031936	2980843520	244174848	8186	38895616	0	0
16:41:27	3430445056	2980843520	244174848	8186	38895616	0	0
16:41:32	3430559744	2980843520	244174848	8186	38895616	0	0
16:41:37	3430227968	2980843520	244174848	8186	38895616	0	0
16:41:42	3430162432	2980843520	244174848	8186	38895616	0	0
16:41:47	3431071744	2980843520	244310016	8219	39030784	0	0
16:41:52	3430678528	2980843520	244310016	8219	39030784	0	0
16:41:57	3430555648	2980843520	244310016	8219	39030784	0	0
16:42:02	3431178240	2980843520	244310016	8219	39030784	0	0
16:42:07	3431428096	2980843520	244604928	8291	39325696	0	0
16:42:12	3431133184	2980843520	244604928	8291	39325696	0	0
16:42:17	3431075840	2980843520	244604928	8291	39325696	0	0
16:42:22	3431940096	2980843520	244703232	8315	39424000	0	0
16:42:27	3431452672	2980843520	244703232	8315	39424000	0	0
16:42:32	3431256064	2980843520	244703232	8315	39424000	0	0
16:42:37	3431518208	2980843520	244703232	8315	39424000	0	0
16:42:42	3431784448	2980843520	244736000	8323	39456768	0	0
16:42:47	3432185856	2980843520	244736000	8323	39456768	0	0
16:42:52	3432103936	2980843520	244736000	8323	39456768	0	0
16:42:57	3431845888	2980843520	244736000	8323	39456768	0	0
16:43:03	3431419904	2980843520	244736000	8323	39456768	0	0
16:43:08	3431124992	2980843520	244736000	8323	39456768	0	0
16:43:13	3431063552	2980843520	244736000	8323	39456768	0	0
16:43:18	3431698432	2980167680	244736000	8323	39587840	0	0
16:43:23	3431825408	2980843520	244867072	8355	39587840	0	0
16:43:28	3431583744	2980843520	244867072	8355	39587840	0	0
16:43:33	3431325696	2980843520	244867072	8355	39587840	0	0
16:43:38	3432230912	2980843520	245297152	8420	40017920	0	0
16:43:43	3432230912	2980843520	245297152	8420	40017920	0	0
16:43:48	3431952384	2980843520	245297152	8420	40017920	0	0
16:43:53	3431477248	2980843520	245297152	8420	40017920	0	0
16:43:58	3432353792	2980843520	245329920	8428	40050688	0	0
16:44:03	3431890944	2980843520	245329920	8428	40050688	0	0
16:44:08	3431763968	2980843520	245329920	8428	40050688	0	0
16:44:13	3431829504	2980843520	245329920	8428	40050688	0	0
16:44:18	3431665664	2980843520	245329920	8428	40050688	0	0
16:44:23	3431264256	2980843520	245329920	8428	40050688	0	0
16:44:28	3431153664	2980843520	245329920	8428	40050688	0	0
16:44:33	3432185856	2980843520	245329920	8428	40050688	0	0
16:44:38	3431997440	2980843520	245329920	8428	40050688	0	0
16:44:43	3431542784	2980843520	245329920	8428	40050688	0	0
16:44:48	3432026112	2980843520	245329920	8428	40050688	0	0
16:44:53	3432620032	2980843520	245329920	8428	40050688	0	0
16:44:58	3432591360	2980843520	245329920	8428	40050688	0	0
16:45:03	3432611840	2980843520	245329920	8428	40050688	0	0
16:45:08	3432734720	2980843520	245329920	8428	40050688	0	0
16:45:13	3432448000	2980843520	245329920	8428	40050688	0	0
16:45:18	3432505344	2980843520	245329920	8428	40050688	0	0
16:45:23	3432173568	2980843520	245329920	8428	40050688	0	0
16:45:28	3431264256	2980843520	245329920	8428	40050688	0	0
16:45:33	3431518208	2980843520	245329920	8428	40050688	0	0
16:45:38	3431489536	2980843520	245329920	8428	40050688	0	0
16:45:43	3431403520	2980843520	245329920	8428	40050688	0	0
16:45:48	3630080000	3178147840	245698560	8518	40419328	0	0
16:45:53	3629731840	3178147840	245698560	8518	40419328	0	0
16:45:58	3630796800	3178147840	245698560	8518	40419328	0	0
16:46:03	3629604864	3178147840	245698560	8518	40419328	0	0
16:46:08	3629432832	3178151936	245698560	8518	40419328	0	0
16:46:13	3629518848	3178151936	245698560	8518	40419328	0	0
16:46:18	3736010752	3283410944	245698560	8518	40419328	0	0
16:46:23	3879497728	3426582528	245698560	8518	40419328	0	0
16:46:28	3878981632	3426582528	245698560	8518	40419328	0	0
16:46:33	3878797312	3426582528	245698560	8518	40419328	0	0
16:46:38	3879317504	3426603008	245698560	8518	40419328	0	0
16:46:43	3878862848	3426603008	245698560	8518	40419328	0	0
16:46:48	3879223296	3426603008	245698560	8518	40419328	0	0
16:46:53	3878780928	3426603008	245698560	8518	40419328	0	0
